Gene1,Gene2,Score
ZNF181,RARB,5.169302e-09
NR1H4,ZNF578,5.1684834e-09
TBX22,RARG,5.1633595e-09
ANHX,ZNF578,5.148412e-09
KAT7,ZKSCAN3,5.1458984e-09
ZNF445,HOXB1,5.1425624e-09
TCF21,TBX1,5.136926e-09
GLI4,PRDM13,5.136132e-09
HOXD10,RARB,5.1340363e-09
HOXD10,RARB,5.1340363e-09
SP7,ZNF85,5.115181e-09
HOXD10,ZKSCAN3,5.1101203e-09
HOXD10,ZKSCAN3,5.1101203e-09
LHX4,ZNF316,5.106632e-09
SCML4,IKZF3,5.1029807e-09
NR1H4,NFIX,5.0936553e-09
RREB1,TFAP2A,5.093325e-09
SP7,GATA5,5.0818936e-09
HOXD3,IRF4,5.0812057e-09
NR1H4,SCML4,5.0800426e-09
ZIM3,GATA3,5.0603726e-09
NR1H4,FOXR2,5.0598126e-09
NFIX,PRDM5,5.053939e-09
ELF3,PAX9,5.051347e-09
ANHX,NEUROG1,5.032085e-09
LHX4,ZSCAN12,5.0288516e-09
USF3,ASCL3,5.0265596e-09
CREB1,GATA3,5.0242877e-09
LHX4,PRDM13,5.022046e-09
ZIM3,RARB,5.0196802e-09
ASCL3,ZNF625,5.018111e-09
MYCN,IKZF1,5.0154982e-09
NR1H4,ZNF579,5.0024287e-09
MYCN,RARG,4.994278e-09
VENTX,HNF1A,4.993068e-09
ZIM3,GATA3,4.9855498e-09
GATA3,TFAP2A,4.9736397e-09
ZBTB10,ZSCAN12,4.9705293e-09
ZNF445,ZSCAN12,4.9651283e-09
POU1F1,PRDM13,4.964446e-09
GATA3,TBX18,4.963897e-09
MBD2,TBX3,4.949357e-09
KAT7,FOXO3,4.9384843e-09
ZNF181,PRDM14,4.9378253e-09
TFAP2A,ZNF672,4.932949e-09
TCF21,ZNF750,4.92835e-09
GATA3,GATA3,4.9256434e-09
HOXD10,CHAMP1,4.925155e-09
HOXD10,CHAMP1,4.925155e-09
HOXD3,ZNF672,4.9237556e-09
HOXD3,FOXG1,4.91788e-09
HOXD3,NR1H4,4.913717e-09
ZBTB10,PAX3,4.912836e-09
LHX4,PAX3,4.9058415e-09
TEF,GLI4,4.90484e-09
TEF,GLI4,4.90484e-09
ZNF445,ZFP90,4.886175e-09
RREB1,TBX18,4.881573e-09
NFIX,NR5A2,4.875441e-09
ANHX,JRK,4.87519e-09
VENTX,PAX3,4.874483e-09
ZNF445,PAX3,4.8495377e-09
SP7,HOXA3,4.8475397e-09
EBF2,NR2F2,4.8424114e-09
NR1H4,SNAI3,4.8382476e-09
USF3,RREB1,4.8374353e-09
ZNF41,TFAP2A,4.836393e-09
HOXD10,NR1I3,4.8223274e-09
HOXD10,NR1I3,4.8223274e-09
ZNF445,ELF5,4.7988107e-09
SP7,PRDM14,4.7837228e-09
LHX4,HOXD3,4.7789896e-09
TBX1,EBF2,4.767164e-09
TCF21,PHOX2B,4.7602224e-09
ZNF579,MTERF3,4.7594777e-09
ZNF625,ELF3,4.7448667e-09
ZNF518B,ZNF492,4.7085162e-09
SCML4,ESR2,4.7058677e-09
ZNF579,NR1I3,4.7055897e-09
DMRT3,ZNF429,4.6921995e-09
TP63,TFAP2A,4.6855724e-09
GATA3,TBX18,4.6853135e-09
DMRT3,GLI4,4.683723e-09
DMRT3,GLI4,4.683723e-09
GLI4,MBD2,4.671037e-09
ZNF517,GATA3,4.667857e-09
SP7,GLI4,4.6676525e-09
SP7,GLI4,4.6676525e-09
VENTX,PRDM5,4.665036e-09
ZNF28,IRF4,4.65914e-09
ZNF445,ZNF492,4.653341e-09
TCF21,USF3,4.6518767e-09
ZNF148,TP63,4.642269e-09
HOXD3,NEUROG1,4.642189e-09
MYCN,TBX1,4.62807e-09
DMRT3,ZSCAN30,4.6257753e-09
SP7,ESRRB,4.618714e-09
ZNF280A,ZKSCAN3,4.6163184e-09
ZNF445,HOXD12,4.602164e-09
ZNF181,PAX3,4.5925006e-09
ZNF41,TBX18,4.576246e-09
HOXD3,PAX9,4.5701833e-09
POU1F1,TCF21,4.56453e-09
ZNF445,ELF5,4.563215e-09
HNF4A,IKZF1,4.5616404e-09
NFIX,TLX3,4.558892e-09
DMRT3,LHX4,4.5582134e-09
NR1H4,NR1H4,4.5565183e-09
FIGLA,GATA3,4.548096e-09
ZNF517,GATA3,4.543128e-09
CRX,ZNF625,4.5385034e-09
PGR,ZNF148,4.5377933e-09
TCF21,USF3,4.5365907e-09
HOXD10,ZNF492,4.5364e-09
HOXD10,ZNF492,4.5364e-09
POU1F1,GLI4,4.535267e-09
NR1H4,ZNF445,4.5269615e-09
HOXD3,ZNF578,4.526642e-09
FOXP2,HOXD13,4.51849e-09
DMRT3,PAX9,4.516758e-09
NFIX,HOXD3,4.515828e-09
ZNF560,CDX2,4.5117905e-09
HOXA11,HOXA13,4.5076702e-09
ZNF41,ZNF625,4.4937116e-09
SP7,TCF21,4.4763717e-09
ZNF148,PRDM13,4.4714397e-09
ASCL3,FOXJ2,4.469146e-09
TFAP2A,TP63,4.4680295e-09
GLI4,TP63,4.4598556e-09
NR1H4,TCF21,4.457755e-09
ZFP57,PRDM13,4.4425787e-09
HOXD10,ZNF625,4.4385216e-09
VENTX,NR5A2,4.432836e-09
TCF21,USF3,4.431171e-09
DMRT3,ZSCAN12,4.426094e-09
ZNF750,NR2F2,4.4250137e-09
CHAMP1,NR5A2,4.4166995e-09
GATA3,ZNF625,4.413264e-09
GLI4,TFAP2A,4.409806e-09
TBX22,HOXD10,4.4088804e-09
ZIM3,ESR2,4.402595e-09
TCF21,ZNF560,4.401579e-09
SP7,IRF4,4.399741e-09
RREB1,HOXD10,4.382036e-09
RREB1,NR5A2,4.37841e-09
ZNF445,SCML4,4.368642e-09
TCF21,CDX2,4.3627635e-09
HOXD10,TFAP2A,4.3611825e-09
ZNF181,CENPA,4.36085e-09
ASCL3,GATA3,4.360808e-09
DMRT3,HOXB1,4.3527058e-09
POU1F1,FOXA1,4.347363e-09
TP63,TBX18,4.3456465e-09
CRX,TFAP2A,4.3419597e-09
DMRT3,BNC1,4.3394595e-09
OTP,ZBTB10,4.339385e-09
DMRT3,PAX3,4.3356208e-09
SCML4,LHX4,4.3135557e-09
TFAP2A,ZKSCAN3,4.3117874e-09
TCF21,RARG,4.2986246e-09
VENTX,TLX3,4.2853543e-09
SCML4,CHAMP1,4.2684847e-09
NR1H4,ESR2,4.2682564e-09
ANHX,ZNF544,4.2672634e-09
ANHX,SCML4,4.251762e-09
ZNF800,FOXA1,4.2512918e-09
MYB,TCF21,4.2504893e-09
RREB1,ASCL3,4.250197e-09
ZFP57,GFI1B,4.2373274e-09
ZBED2,GATA3,4.2184656e-09
ZBTB10,HOXB1,4.2182564e-09
USF3,ZIM3,4.2118087e-09
SCML4,NEUROG1,4.2082755e-09
MYB,GATA5,4.2005768e-09
TBX1,DMRT3,4.2002566e-09
VENTX,HOXD3,4.1928043e-09
ZNF579,HOXB1,4.1840726e-09
ANHX,IRF4,4.1776533e-09
IKZF3,GATA3,4.177199e-09
ZNF41,HOXD10,4.1756456e-09
HNF4A,PHOX2B,4.1734642e-09
LHX4,TCF21,4.1706554e-09
RREB1,ISX,4.160692e-09
CREB1,FOXJ2,4.1467954e-09
TFAP2A,FOXO3,4.1467243e-09
HNF4A,IKZF1,4.1463366e-09
ZNF579,ZFP90,4.1414676e-09
ZIM3,TP63,4.136431e-09
GATA3,TP63,4.1301638e-09
HOXD10,TBX18,4.122451e-09
DMRT3,HNF1A,4.1202104e-09
CREB1,ASCL3,4.119802e-09
CRX,TBX18,4.1028323e-09
ZFP57,ZKSCAN3,4.093663e-09
MYCN,OTP,4.092828e-09
RREB1,ISX,4.0899093e-09
SP7,ZNF429,4.0895975e-09
HOXD3,GFI1B,4.0889967e-09
RREB1,SHOX,4.077789e-09
TBX22,OTP,4.076016e-09
ZNF750,PAX9,4.0712456e-09
FIGLA,ASCL3,4.052265e-09
ZNF280A,ZNF492,4.0456696e-09
NR1H4,KAT7,4.043787e-09
EBF2,TCF21,4.041158e-09
ZNF181,ESR2,4.041019e-09
SCML4,PAX3,4.0378065e-09
TCF21,HOXD10,4.026985e-09
NR1H4,TCF21,4.0227706e-09
NFIX,HOXB1,4.012655e-09
VENTX,HOXB1,4.0010995e-09
ZNF445,ZNF316,3.994176e-09
ZNF560,TFAP2A,3.990719e-09
ZNF579,ZSCAN12,3.989996e-09
LHX4,LHX4,3.979272e-09
SP7,ZSCAN12,3.977671e-09
RREB1,CRX,3.9759644e-09
DMRT3,PAX3,3.966973e-09
PAX3,TFAP2A,3.9617327e-09
ZNF517,ASCL3,3.949051e-09
TFAP2A,HOXA3,3.948659e-09
ZNF579,ELF5,3.946596e-09
SCML4,TP63,3.9446544e-09
TBX1,SP7,3.9441503e-09
NFIX,MTERF3,3.943699e-09
CHAMP1,FOXJ2,3.9413455e-09
VENTX,ZSCAN12,3.9386023e-09
ZNF215,HOXB1,3.9374908e-09
TBX18,HOXA3,3.935719e-09
NFIX,ZSCAN12,3.933625e-09
IKZF3,TFAP2A,3.9318246e-09
ZBTB10,DMRT3,3.9261367e-09
SP7,ZSCAN30,3.9221697e-09
SP7,LHX4,3.919672e-09
EBF2,CDX2,3.912576e-09
ZSCAN12,TFAP2A,3.9061785e-09
MYB,MTERF3,3.9054333e-09
SP7,HOXB1,3.905329e-09
GATA3,ZNF280A,3.9052175e-09
ZNF579,PAX3,3.896899e-09
SP7,PAX3,3.8961927e-09
MYB,HOXD12,3.8907793e-09
TCF21,DLX4,3.882121e-09
RREB1,ZNF280A,3.8790864e-09
HNF4A,RARG,3.864184e-09
RREB1,CRX,3.8637933e-09
NR1H4,USF3,3.8614947e-09
TFAP2A,PRDM13,3.8606847e-09
KAT7,FOXA1,3.859308e-09
TCF21,HOXA11,3.855629e-09
SCML4,PRDM14,3.8522407e-09
TBX18,ELF5,3.852086e-09
VENTX,PAX3,3.850514e-09
SCML4,HNF1A,3.8477537e-09
MYCN,HOXD10,3.8472034e-09
SP7,PAX9,3.845619e-09
RREB1,FOXJ2,3.8453107e-09
ZNF215,TBX3,3.8448267e-09
NFIX,PAX3,3.8444674e-09
ZNF579,HOXD12,3.8345807e-09
ZNF215,TP63,3.834076e-09
TCF21,HOXA11,3.8333523e-09
HOXD3,ZNF544,3.83132e-09
MYCN,ZNF750,3.827661e-09
POU1F1,TP63,3.820593e-09
ZNF800,TCF21,3.8195656e-09
NR1H4,LHX4,3.8174974e-09
FIGLA,PRDM13,3.8170893e-09
GLI4,TP63,3.815852e-09
RREB1,HOXD10,3.809889e-09
USF3,RREB1,3.809438e-09
CDX2,NR2F2,3.8074695e-09
HOXD3,SCML4,3.8058214e-09
ZNF579,SCML4,3.8001415e-09
ZNF750,ZBTB10,3.7993084e-09
HNF4A,TBX1,3.7899572e-09
ZNF579,ZNF492,3.788902e-09
TCF21,SP7,3.779901e-09
GATA3,SHOX,3.777155e-09
VENTX,HOXA13,3.7674415e-09
IKZF3,TBX18,3.7650496e-09
HOXD10,HOXD10,3.7632764e-09
ZNF517,ESR2,3.7583052e-09
ZFP57,PAX3,3.7553027e-09
TBX22,DLX4,3.7525605e-09
TBX22,ZNF750,3.749749e-09
EBF2,ZBTB10,3.7486902e-09
ZNF579,ELF5,3.74486e-09
ZBED2,GATA3,3.743332e-09
SCML4,NR1I3,3.7414543e-09
PGR,TFAP2A,3.730616e-09
DMRT3,TLX3,3.7245156e-09
VENTX,MTERF3,3.7221226e-09
DMRT3,PRDM5,3.7110004e-09
TCF21,HOXA11,3.7073211e-09
HOXD3,GLI4,3.7053418e-09
HOXD3,GLI4,3.7053418e-09
NR1H4,TFAP2A,3.7000665e-09
RREB1,HOXD10,3.6979007e-09
MYB,TLX3,3.692403e-09
GATA3,ZNF280A,3.6910088e-09
ANHX,NR1I2,3.6908963e-09
TCF21,DMRT3,3.6905088e-09
SP7,BNC1,3.6886723e-09
TBX22,EBF2,3.6732826e-09
SCML4,ZFP90,3.6537728e-09
TBX3,ELF3,3.640438e-09
ZNF181,ZKSCAN3,3.6399173e-09
GATA3,SHOX,3.6209302e-09
PAX3,TBX18,3.6195353e-09
ZBTB10,PRDM14,3.6164782e-09
ZNF41,ZNF280A,3.6119354e-09
ZNF41,SHOX,3.610083e-09
MYB,NEUROG1,3.5950276e-09
TP63,ELF3,3.5917447e-09
NR1H4,POU1F1,3.5792025e-09
IKZF1,LHX4,3.5703929e-09
PGR,FIGLA,3.5701548e-09
ZSCAN12,TBX18,3.5675682e-09
ZNF518B,HOXA3,3.5513894e-09
ZNF518B,GLI4,3.5460084e-09
ZNF181,RARB,3.5457448e-09
SP7,HNF1A,3.5454741e-09
MTERF4,NCOA3,3.5422096e-09
DLX4,CDX2,3.5407235e-09
ZNF800,FOXA1,3.5403114e-09
MYB,ZNF391,3.5401968e-09
ZNF800,GLI4,3.5352303e-09
CREB1,GATA3,3.5350818e-09
ZBED2,ESR2,3.5346641e-09
NFIX,ELF5,3.5286354e-09
RREB1,RARB,3.5266032e-09
RREB1,RARB,3.5264014e-09
KAT7,GLI4,3.5172996e-09
ZFP57,SRCAP,3.49635e-09
NFIX,ZNF492,3.487592e-09
NR1H4,GLI4,3.4835896e-09
ZNF560,ESR2,3.48347e-09
GATA3,TBX3,3.4826066e-09
DMRT3,ZNF492,3.4769385e-09
NR1H4,ESR2,3.4765273e-09
ZNF518B,ELF5,3.473889e-09
HOXD10,HOXA3,3.466185e-09
HOXD10,HOXA3,3.466185e-09
ZNF445,HOXD3,3.464645e-09
GLI4,ZNF148,3.4543512e-09
RREB1,GATA3,3.4502228e-09
ZNF445,TCF21,3.445652e-09
TP63,TFAP2A,3.440687e-09
ZBTB10,SP7,3.4375387e-09
LHX4,NR1I3,3.4345697e-09
VENTX,ELF5,3.4332925e-09
NR1H4,MBD2,3.4317147e-09
DMRT3,HOXD3,3.4117635e-09
VENTX,ZNF492,3.4111258e-09
MYB,ZNF316,3.4097793e-09
SP7,PAX3,3.4069967e-09
TP63,ZNF280A,3.4063405e-09
MYB,LHX4,3.3901493e-09
ZNF181,NR1I3,3.3894512e-09
NFIX,ELF5,3.3808383e-09
IKZF3,HOXD10,3.3747176e-09
ZNF28,GLI4,3.372266e-09
ZNF28,GLI4,3.372266e-09
VENTX,JRK,3.3661354e-09
HOXD10,ELF5,3.3589267e-09
HOXD10,ELF5,3.3589267e-09
DMRT3,ELF5,3.3588177e-09
ZNF518B,ZKSCAN3,3.354464e-09
SCML4,GATA3,3.3537988e-09
GLI4,NR1I3,3.348781e-09
ZNF181,CHAMP1,3.3484298e-09
KAT7,TCF21,3.3466356e-09
HOXD10,GLI4,3.3423744e-09
HOXD10,GLI4,3.3423744e-09
GLI4,TCF21,3.3417178e-09
GLI4,TCF21,3.3417178e-09
ZNF579,ZNF316,3.3414629e-09
MBD2,ZNF625,3.3409533e-09
DMRT3,NR5A2,3.338176e-09
ZBTB10,TFAP2A,3.3378322e-09
KAT7,NR1I3,3.3318148e-09
TBX18,ELF5,3.326614e-09
NFIX,ZFP90,3.3211494e-09
MYCN,EBF2,3.320693e-09
USF3,ZBED2,3.3165473e-09
USF3,ZNF517,3.316136e-09
ZNF518B,ETS2,3.315959e-09
HOXD3,NR1I2,3.3152823e-09
GATA3,NR5A2,3.3084602e-09
HOXB1,TFAP2A,3.3073686e-09
VENTX,ELF5,3.3006946e-09
GATA3,PRDM14,3.3002414e-09
TFAP2A,GATA3,3.2986933e-09
ZNF148,GATA3,3.2971523e-09
ZBTB10,ASCL3,3.2968566e-09
TFAP2A,FOXA1,3.2960081e-09
DMRT3,MTERF3,3.282294e-09
SCML4,HNF1A,3.2801788e-09
DMRT3,ELF5,3.278465e-09
TCF21,EBF2,3.275746e-09
TCF21,OTP,3.2753023e-09
NR1H4,ZFP57,3.274128e-09
POU1F1,TP63,3.2722862e-09
SCML4,ZNF625,3.2722238e-09
PRDM14,ELF3,3.2617242e-09
ELF3,ZNF85,3.2601566e-09
KAT7,FOXA1,3.2595164e-09
GATA3,TFAP2A,3.257602e-09
LHX4,ZKSCAN3,3.2480725e-09
HOXD10,ZNF280A,3.2453227e-09
TCF21,EBF2,3.2450813e-09
RREB1,TBX3,3.2399667e-09
ZNF181,ZNF492,3.239225e-09
CRX,ZNF280A,3.2291207e-09
HOXD10,SHOX,3.228579e-09
LHX4,GFI1B,3.2236684e-09
RREB1,NR5A2,3.220737e-09
SCML4,TP63,3.2180045e-09
HOXD3,ZNF85,3.2177712e-09
SP7,TLX3,3.2173906e-09
RREB1,GATA3,3.215029e-09
CRX,SHOX,3.2083944e-09
NFIX,HOXD12,3.2063758e-09
ASCL3,ESR2,3.1986e-09
ZBED2,ASCL3,3.1954355e-09
RREB1,TBX3,3.1901068e-09
NR1H4,NR1H4,3.1866343e-09
HOXD10,ZKSCAN3,3.1844893e-09
HOXD10,ZKSCAN3,3.1844893e-09
TP63,TBX18,3.1807987e-09
TP63,SHOX,3.1792824e-09
RREB1,ZNF41,3.1788763e-09
HOXD3,SRCAP,3.17887e-09
SP7,PRDM5,3.174453e-09
NR1H4,ZNF579,3.1724194e-09
KAT7,TP63,3.1543848e-09
ZNF445,LHX4,3.1434175e-09
TFAP2A,ASCL3,3.1420866e-09
RREB1,GATA3,3.1406966e-09
IKZF3,SHOX,3.1393015e-09
VENTX,ZFP90,3.1254286e-09
GATA3,NR5A2,3.1145857e-09
HNF4A,OTP,3.1082952e-09
SCML4,ZKSCAN3,3.1082892e-09
SCML4,PAX3,3.1077971e-09
HNF4A,HOXD10,3.1024254e-09
ZNF215,TBX3,3.0992966e-09
ZNF518B,ISX,3.0886331e-09
NFIX,HOXA13,3.0840357e-09
HOXD10,ETS2,3.082136e-09
HOXD10,ETS2,3.082136e-09
SP7,ZNF492,3.0782e-09
MYB,LHX4,3.0700615e-09
ZNF148,ASCL3,3.0689904e-09
RREB1,ZNF41,3.0660003e-09
GATA3,TBX18,3.0508334e-09
ZNF280A,GLI4,3.0489429e-09
HOXD3,FOXA1,3.047501e-09
HOXD3,FOXA1,3.0441198e-09
VENTX,HOXD12,3.0435219e-09
ZNF280A,HOXA3,3.038128e-09
RREB1,TBX3,3.0365e-09
TFAP2A,NR1I3,3.0358571e-09
ZNF41,NR5A2,3.033947e-09
ANHX,GLI4,3.0316736e-09
ANHX,GLI4,3.0316736e-09
VENTX,IRF4,3.0183627e-09
ZNF445,ZKSCAN3,3.0141574e-09
TBX18,FOXO3,3.0123066e-09
LHX4,PAX3,3.0109684e-09
GATA3,RARB,3.0020626e-09
RREB1,TBX3,2.9987837e-09
ZNF518B,ELF5,2.996748e-09
ELF3,ZNF429,2.9914655e-09
RREB1,FOXJ2,2.9886198e-09
IKZF3,ZNF280A,2.9832263e-09
HOXD3,ZNF429,2.9829703e-09
GLI4,NR1I3,2.9824752e-09
ZNF280A,ELF5,2.9765082e-09
SP7,ELF5,2.9702811e-09
TCF21,ZNF750,2.9680554e-09
TBX18,FOXO3,2.9610272e-09
ESR2,PRDM14,2.9548606e-09
TCF21,TEF,2.9524942e-09
ZNF579,HOXD3,2.9523368e-09
ESR2,CHAMP1,2.9446434e-09
POU1F1,NR1I3,2.9385279e-09
MYB,HNF1A,2.9383036e-09
TBX3,ELF3,2.9365834e-09
GATA3,PAX3,2.9357772e-09
TFAP2A,PAX9,2.9331129e-09
USF3,TCF21,2.9325031e-09
ZFP57,NR1I3,2.9288865e-09
SP7,HOXD3,2.9282217e-09
PGR,ZNF800,2.915115e-09
TP63,NR5A2,2.9069809e-09
HOXD10,ELF5,2.9068588e-09
HOXD10,ELF5,2.9068588e-09
TFAP2A,TCF21,2.9061493e-09
SP7,ELF5,2.9042264e-09
TFAP2A,GLI4,2.8920928e-09
HNF4A,ZNF750,2.8841605e-09
ZNF280A,ZKSCAN3,2.8793838e-09
GLI4,FIGLA,2.8742975e-09
MYCN,DLX4,2.8712617e-09
ZNF445,PAX3,2.8650526e-09
NR1H4,ZNF148,2.8629987e-09
OTP,PAX9,2.8617921e-09
CREB1,ESR2,2.8571125e-09
ZNF280A,ETS2,2.8538176e-09
RREB1,ISX,2.8537248e-09
GATA3,TBX3,2.8496783e-09
ZNF579,TCF21,2.8453442e-09
IKZF1,LHX4,2.8441125e-09
TCF21,HOXD3,2.8419382e-09
SP7,MTERF3,2.8412444e-09
SCML4,ISX,2.8388445e-09
ZBTB10,ZNF148,2.83357e-09
POU1F1,NR1I3,2.823557e-09
ZBTB10,FIGLA,2.8220333e-09
SP7,NR5A2,2.8212905e-09
ZNF625,TFAP2A,2.818655e-09
GLI4,ESR2,2.8167526e-09
NFIX,JRK,2.8019151e-09
TBX18,PAX9,2.7988118e-09
HOXD10,ISX,2.7973708e-09
HOXD10,ISX,2.7973708e-09
MBD2,NR1I3,2.7916465e-09
ZNF445,GFI1B,2.7868743e-09
NR1H4,NR1H4,2.7805456e-09
NFIX,ZNF316,2.7793152e-09
NFIX,SCML4,2.77449e-09
ESR2,PAX3,2.7741514e-09
ZNF560,NR2F2,2.772316e-09
SCML4,ZNF543,2.761002e-09
ZBTB10,NEUROG1,2.7609073e-09
TFAP2A,FOXA1,2.7601808e-09
HOXD10,TCF21,2.7597122e-09
SCML4,PAX3,2.7566294e-09
ZNF800,TP63,2.756477e-09
ZIM3,GATA3,2.742224e-09
SCML4,ZSCAN12,2.7412408e-09
DLX4,LHX4,2.7341496e-09
RREB1,GATA3,2.7304807e-09
HOXD10,NR5A2,2.7247111e-09
KAT7,TP63,2.7225708e-09
ELF3,NANOG,2.7218543e-09
ANHX,NR1H4,2.7217868e-09
DMRT3,HOXD12,2.71857e-09
ZNF518B,FOXO3,2.713426e-09
CRX,NR5A2,2.711486e-09
ZBTB10,GATA3,2.7113514e-09
USF3,RREB1,2.7000802e-09
ANHX,USF3,2.6896565e-09
RREB1,ESR2,2.6851559e-09
SCML4,PAX3,2.6790579e-09
NR1H4,KAT7,2.6757896e-09
ZBTB10,HOXA3,2.667728e-09
DMRT3,ZFP90,2.667626e-09
ZNF518B,FOXO3,2.6670257e-09
LHX4,SRCAP,2.6516567e-09
RREB1,CRX,2.650984e-09
VENTX,ZNF316,2.647543e-09
HOXD3,NANOG,2.6473461e-09
ZNF625,TBX18,2.6420948e-09
HOXD3,TCF21,2.6386953e-09
ZFP57,FOXO3,2.6382878e-09
ZNF215,RARB,2.6345215e-09
ZNF445,HOXA13,2.634245e-09
TBX1,MBD2,2.63315e-09
EBF2,TCF21,2.632934e-09
HNF4A,EBF2,2.6321056e-09
USF3,CREB1,2.6310667e-09
ANHX,ZNF578,2.62909e-09
ZNF579,LHX4,2.6253417e-09
ZBTB10,TP63,2.6219489e-09
ZNF800,PRDM13,2.621784e-09
FIGLA,MBD2,2.6116325e-09
HOXD10,FOXO3,2.5924605e-09
HOXD10,FOXO3,2.5924605e-09
DMRT3,TFAP2A,2.5922082e-09
GLI4,GATA3,2.5831561e-09
HOXD10,PAX9,2.579444e-09
HOXD10,PAX9,2.579444e-09
SP7,TFAP2A,2.5794193e-09
ZBTB10,TP63,2.578947e-09
TBX18,ZNF672,2.5733748e-09
GATA3,CENPA,2.563885e-09
ZNF280A,ELF5,2.563499e-09
ELF3,TCF21,2.5626676e-09
RARB,ELF3,2.559185e-09
USF3,ASCL3,2.551825e-09
NR1H4,TFAP2A,2.5455684e-09
GLI4,CENPA,2.5453306e-09
VENTX,SCML4,2.537536e-09
RREB1,HOXD10,2.536302e-09
HOXD10,FOXO3,2.5358957e-09
HOXD10,FOXO3,2.5358957e-09
ANHX,ESR2,2.5330775e-09
NFIX,IRF4,2.5313822e-09
DMRT3,ESR2,2.5303057e-09
POU3F3,LHX4,2.52325e-09
ZNF518B,PAX9,2.5179425e-09
ANHX,NR1H4,2.5171163e-09
ZFP57,ZNF391,2.5147364e-09
SP7,ESR2,2.509083e-09
ANHX,RBSN,2.5079536e-09
CREB1,CRX,2.4847848e-09
PAX3,SHOX,2.4833018e-09
ASCL3,PRDM13,2.4830364e-09
TP63,ZNF280A,2.481247e-09
TFAP2A,TP63,2.480679e-09
ZNF28,PAX9,2.4792175e-09
ZNF181,HOXA3,2.4787918e-09
TEF,TFAP2A,2.4759803e-09
IKZF3,NR5A2,2.4708051e-09
ZNF445,JRK,2.464677e-09
NFIX,TCF21,2.4639202e-09
SCML4,ETS2,2.458156e-09
SCML4,ZNF492,2.4501607e-09
ZNF579,ZKSCAN3,2.4483668e-09
ZIM3,PRDM13,2.445823e-09
ZSCAN12,SHOX,2.4452587e-09
NR1H4,MBD2,2.4445872e-09
HNF4A,DLX4,2.4440416e-09
ZIM3,ASCL3,2.4414746e-09
NR1H4,LHX4,2.436506e-09
MYB,PAX3,2.4350055e-09
PAX3,NR5A2,2.4284101e-09
MYB,ZFP90,2.4275673e-09
TBX1,HOXD3,2.4266043e-09
RREB1,RARB,2.4232556e-09
DMRT3,ZKSCAN3,2.4207798e-09
HOXD3,NR1H4,2.4058704e-09
NR1H4,HOXD13,2.4054483e-09
HOXD3,USF3,2.3973914e-09
ZSCAN12,NR5A2,2.3924034e-09
GATA3,ZNF280A,2.392207e-09
DMRT3,PAX3,2.391386e-09
ZNF181,ELF5,2.3912536e-09
GATA3,ESR2,2.3906517e-09
POU1F1,ESR2,2.3883866e-09
CREB1,HOXD10,2.386811e-09
NR1H4,POU1F1,2.3796969e-09
ANHX,HOXD13,2.3772246e-09
VENTX,TCF21,2.3725815e-09
HOXD3,ZNF578,2.3679023e-09
USF3,GATA3,2.3671753e-09
SP7,HOXD12,2.362435e-09
USF3,RREB1,2.3593052e-09
SCML4,HOXD3,2.356899e-09
GLI4,ETS2,2.3554876e-09
DMRT3,ZNF316,2.3538036e-09
PGR,ZIM3,2.3500086e-09
TBX1,EBF2,2.3499636e-09
ZBTB10,ZNF492,2.3493227e-09
MYB,HNF1A,2.349009e-09
ZNF181,GLI4,2.3479654e-09
GATA3,ZKSCAN3,2.3462463e-09
FIGLA,CRX,2.3427853e-09
TFAP2A,NR1I3,2.3425841e-09
TCF21,ANHX,2.340802e-09
ZNF517,CRX,2.3404225e-09
USF3,ZNF41,2.3385172e-09
NR1H4,GLI4,2.332797e-09
ZNF800,TP63,2.3326503e-09
RARB,ELF3,2.3314939e-09
GATA3,SHOX,2.3309068e-09
ZFP57,ZNF672,2.3233213e-09
ZNF280A,FOXO3,2.3229934e-09
NFIX,HOXD3,2.3170637e-09
ZNF518B,ZNF672,2.3157514e-09
ZNF579,PAX3,2.3077487e-09
NFIX,ZKSCAN3,2.3040498e-09
SP7,ZFP90,2.3037905e-09
HOXD3,RBSN,2.3017657e-09
PAX3,ELF3,2.3013005e-09
TFAP2A,MBD2,2.2995759e-09
ZNF560,ZBTB10,2.2986024e-09
SCML4,TBX3,2.2959428e-09
TP63,SHOX,2.29424e-09
ZNF517,PRDM13,2.293588e-09
TBX1,LHX4,2.291511e-09
VENTX,ZKSCAN3,2.2909166e-09
ZNF148,NR1I3,2.2870135e-09
ZNF280A,FOXO3,2.2849818e-09
ZNF579,GFI1B,2.2841016e-09
SCML4,GLI4,2.2819504e-09
ZNF445,SRCAP,2.2723994e-09
NR1H4,FIGLA,2.2712252e-09
HOXD3,ESR2,2.267269e-09
CREB1,ISX,2.2658726e-09
FIGLA,HOXD10,2.2607356e-09
MYCN,DMRT3,2.2599078e-09
ZNF445,IRF4,2.2568365e-09
ZBTB10,PAX3,2.2541176e-09
TCF21,SP7,2.2519646e-09
ZNF517,HOXD10,2.2509041e-09
KAT7,NR1I3,2.2473607e-09
ZNF181,ZKSCAN3,2.2420688e-09
TEF,ESR2,2.23731e-09
POU1F1,GATA3,2.2371862e-09
TCF21,ZNF560,2.2344142e-09
TCF21,DMRT3,2.2309818e-09
DMRT3,TCF21,2.2300544e-09
USF3,GATA3,2.2297055e-09
